"Format"	"EVNEW text 1.0.1"
"Created by"	"EVNEW 1.0.4"
"Number of resources"	1765
"Resource Type"	"ID"	"Name"	"Width"	"Height"	"Filename"	"End-of-resource"
"syst"	900	"Dafi"	385	-734	898	899	913	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	300	302	303	319	-1	-1	-1	-1	15	40	10	35	0	0	0	0	4	-1	-1	0	20	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	0	0	""	0	0	-1	0	0	0x21D0	"EOR"
"syst"	901	"Notil"	308	-732	899	909	911	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	746	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	300	302	318	319	-1	-1	-1	-1	35	20	35	10	0	0	0	0	4	213	-1	0	20	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	0	0	""	0	0	-1	0	0	0x191E	"EOR"
"syst"	902	"Innirian"	263	-755	880	903	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	725	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	317	300	303	319	-1	-1	-1	-1	25	15	10	50	0	0	0	0	5	213	-1	2	20	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	0	0	""	0	0	-1	0	0	0x2448	"EOR"
"syst"	903	"DSN-4111"	220	-755	879	902	905	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	319	303	300	317	-1	-1	-1	-1	40	20	30	10	0	0	0	0	3	-1	-1	0	20	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	0	0	""	0	0	-1	0	0	0xFC1B	"EOR"
"syst"	904	"DSN-2006"	192	-721	697	906	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	300	295	275	303	-1	-1	-1	-1	40	40	10	10	0	0	0	0	1	-1	-1	0	20	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	0	0	""	0	0	-1	0	0	0x6E2D	"EOR"
"syst"	905	"Threefrog"	237	-735	903	906	909	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	726	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	318	319	300	303	-1	-1	-1	-1	25	15	30	30	0	0	0	0	6	213	-1	2	27	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	0	0	""	0	0	-1	0	0	0x8D4F	"EOR"
"syst"	906	"Feviry"	213	-695	904	905	907	908	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	709	710	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	335	303	322	319	-1	-1	-1	-1	10	55	25	10	0	0	0	0	4	223	-1	0	20	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	0	0	""	0	0	-1	0	0	0x4BAF	"EOR"
"syst"	907	"Sumer"	179	-675	705	906	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	708	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	295	295	300	300	-1	-1	-1	-1	25	25	25	25	0	0	0	0	2	-1	-1	3	20	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	0	0	""	0	0	-1	0	0	0xEB71	"EOR"
"syst"	908	"Astin"	239	-661	710	906	910	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	300	303	319	319	-1	-1	-1	-1	40	10	25	25	0	0	0	0	1	-1	-1	0	20	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	0	0	""	0	0	-1	0	0	0x5C71	"EOR"
"syst"	909	"Mehpit"	266	-720	901	905	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	319	303	300	319	-1	-1	-1	-1	20	30	25	25	0	0	0	0	3	-1	-1	0	20	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	0	0	""	0	0	-1	0	0	0x2080	"EOR"
"syst"	910	"Ragni"	269	-676	908	911	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	749	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	300	303	318	319	-1	-1	-1	-1	40	20	35	5	0	0	0	0	3	213	-1	0	20	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	0	0	""	0	0	-1	0	0	0xED5F	"EOR"
"syst"	911	"Igadzra"	316	-679	901	910	912	916	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	743	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	300	303	318	319	-1	-1	-1	-1	30	20	35	15	0	0	0	0	7	213	-1	0	20	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	0	0	""	0	0	-1	0	0	0x14D7	"EOR"
"syst"	912	"Nujja"	362	-678	911	915	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	754	755	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	300	302	318	319	-1	-1	-1	-1	35	15	35	15	0	0	0	0	5	213	-1	0	32	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	0	0	""	0	0	-1	0	0	0x4DF2	"EOR"
"syst"	913	"Elridi"	412	-681	900	914	915	919	977	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	757	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	300	302	319	319	-1	-1	-1	-1	15	45	20	20	0	0	0	0	3	-1	-1	2	20	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	0	0	""	0	0	-1	0	0	0x7FD3	"EOR"
"syst"	914	"Diudir"	444	-693	898	913	918	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	756	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	300	301	302	319	-1	-1	-1	-1	15	35	25	25	0	0	0	0	4	214	-1	3	20	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	0	0	"!b211"	0	0	-1	0	0	0x0D9E	"EOR"
"syst"	915	"Calb"	382	-657	912	913	920	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	300	302	319	319	-1	-1	-1	-1	15	45	20	20	0	0	0	0	3	-1	-1	0	20	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	0	0	""	0	0	-1	0	0	0x0DF4	"EOR"
"syst"	916	"Volosc"	320	-652	911	921	922	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	300	303	318	319	-1	-1	-1	-1	40	15	35	10	0	0	0	0	4	213	-1	0	30	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	0	0	""	0	0	-1	0	0	0x4FC4	"EOR"
"syst"	917	"DSN-1273"	474	-670	918	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	300	302	319	319	-1	-1	-1	-1	30	40	15	15	0	0	0	0	1	-1	-1	3	20	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	0	0	""	0	0	-1	0	0	0xD6F1	"EOR"
"syst"	918	"DSN-2143"	451	-648	914	917	928	929	977	978	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	300	302	319	319	-1	-1	-1	-1	10	50	20	20	0	0	0	0	2	-1	-1	3	20	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	0	0	""	0	0	-1	0	0	0x919B	"EOR"
"syst"	919	"Mordus"	425	-644	913	920	928	978	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	758	759	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	300	302	318	319	-1	-1	-1	-1	20	30	30	20	0	0	0	0	4	213	-1	0	20	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	0	0	""	0	0	-1	0	0	0x7F94	"EOR"
"syst"	920	"Kacca"	382	-628	915	919	921	927	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	335	300	302	319	-1	-1	-1	-1	20	25	20	35	0	0	0	0	3	-1	-1	0	20	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	0	0	""	0	0	-1	0	0	0xCD96	"EOR"
"syst"	921	"Norhis"	349	-639	916	920	926	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	763	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	335	300	303	318	-1	-1	-1	-1	25	25	10	40	0	0	0	0	4	213	-1	0	20	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	0	0	""	0	0	-1	0	0	0x32E8	"EOR"
"syst"	922	"Afen"	308	-623	916	924	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	764	765	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	300	303	318	319	-1	-1	-1	-1	25	15	50	10	0	0	0	0	5	213	-1	2	35	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	0	0	""	0	0	-1	0	0	0x501D	"EOR"
"syst"	923	"Temiil"	245	-617	710	924	925	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	295	300	319	319	-1	-1	-1	-1	20	40	20	20	0	0	0	0	2	223	-1	0	40	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	0	0	""	0	0	-1	0	0	0xCFAB	"EOR"
"syst"	924	"Xix"	273	-603	922	923	935	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	335	300	319	319	-1	-1	-1	-1	25	35	20	20	0	0	0	0	3	223	-1	0	40	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	0	0	""	0	0	-1	0	0	0xF881	"EOR"
"syst"	925	"Hrinix"	245	-583	923	936	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	752	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	300	319	322	335	-1	-1	-1	-1	40	10	30	20	0	0	0	0	3	223	-1	0	50	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	0	0	""	0	0	-1	0	0	0xF893	"EOR"
"syst"	926	"Reban"	349	-600	921	927	934	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	762	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	300	319	335	335	-1	-1	-1	-1	30	30	20	20	0	0	0	0	2	-1	-1	2	30	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	0	0	""	0	0	-1	0	0	0xA7B3	"EOR"
"syst"	927	"Racet"	382	-580	920	926	928	933	978	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	300	302	319	335	-1	-1	-1	-1	25	25	25	25	0	0	0	0	3	-1	-1	0	25	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	0	0	""	0	0	-1	0	0	0x0573	"EOR"
"syst"	928	"Novish"	434	-601	918	927	930	919	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	760	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	300	302	300	302	-1	-1	-1	-1	25	25	25	25	0	0	0	0	2	-1	-1	0	21	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	0	0	"!b225"	0	0	-1	0	0	0xCE7E	"EOR"
"syst"	929	"DSN-4489"	464	-621	918	930	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	300	302	319	319	-1	-1	-1	-1	15	45	20	20	0	0	0	0	1	-1	-1	3	20	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	0	0	""	0	0	-1	0	0	0xE91B	"EOR"
"syst"	930	"DSN-9041"	455	-577	928	929	931	978	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	300	302	319	319	-1	-1	-1	-1	10	50	20	20	0	0	0	0	2	-1	-1	4	20	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	0	0	""	0	0	-1	0	0	0x1A27	"EOR"
"syst"	931	"Apert"	431	-554	930	932	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	751	750	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	300	302	319	335	-1	-1	-1	-1	5	40	25	30	0	0	0	0	4	214	-1	5	20	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	0	0	""	0	0	-1	0	0	0x2CD9	"EOR"
"syst"	932	"DSN-2298"	415	-528	931	939	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	302	302	335	335	-1	-1	-1	-1	25	25	25	25	0	0	0	0	3	-1	-1	4	20	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	0	0	""	0	0	-1	0	0	0x60C4	"EOR"
"syst"	933	"Karra"	376	-537	927	938	939	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	300	302	319	335	-1	-1	-1	-1	15	25	20	40	0	0	0	0	2	223	-1	0	20	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	0	0	""	0	0	-1	0	0	0xE939	"EOR"
"syst"	934	"Funit"	338	-556	926	935	938	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	300	319	335	335	-1	-1	-1	-1	30	20	25	25	0	0	0	0	2	223	-1	0	35	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	0	0	""	0	0	-1	0	0	0xCF57	"EOR"
"syst"	935	"Motif"	294	-574	924	934	936	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	766	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	300	318	319	335	-1	-1	-1	-1	30	35	10	25	0	0	0	0	4	213	-1	2	55	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	0	0	""	0	0	-1	0	0	0x8216	"EOR"
"syst"	936	"Nifal"	255	-557	715	925	935	937	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	291	300	319	335	-1	-1	-1	-1	10	30	10	50	0	0	0	0	2	223	-1	0	75	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	0	0	""	0	0	-1	0	0	0x8064	"EOR"
"syst"	937	"Tibidat"	280	-527	936	945	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	767	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	300	319	322	335	-1	-1	-1	-1	30	10	30	30	0	0	0	0	5	223	-1	0	60	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	0	0	""	0	0	-1	0	0	0x3341	"EOR"
"syst"	938	"Groned"	336	-522	933	934	940	945	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	768	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	300	319	322	335	-1	-1	-1	-1	30	5	20	45	0	0	0	0	5	223	-1	0	25	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	0	0	""	0	0	-1	0	0	0xF5B9	"EOR"
"syst"	939	"DSN-6107"	397	-511	932	933	940	941	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	761	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	300	300	335	335	-1	-1	-1	-1	15	15	35	35	0	0	0	0	2	226	-1	2	21	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	0	0	""	0	0	-1	0	0	0x5E35	"EOR"
"syst"	940	"Vyrink"	341	-496	938	939	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	300	300	335	335	-1	-1	-1	-1	25	25	25	25	0	0	0	0	2	223	-1	0	20	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	0	0	""	0	0	-1	0	0	0x2815	"EOR"
"syst"	941	"DSN-5589"	403	-491	939	942	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	300	300	335	335	-1	-1	-1	-1	25	25	25	25	0	0	0	0	1	-1	-1	3	20	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	0	0	""	0	0	-1	0	0	0xB8E8	"EOR"
"syst"	942	"DSN-5468"	373	-467	941	943	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	300	319	335	335	-1	-1	-1	-1	10	50	20	20	0	0	0	0	1	-1	-1	8	70	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	0	0	""	0	0	-1	0	0	0xA0F0	"EOR"
"syst"	943	"Siqwe"	327	-467	942	944	471	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	753	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	300	300	335	335	-1	-1	-1	-1	25	25	25	25	0	0	0	0	1	223	-1	3	20	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	0	0	""	0	0	-1	0	0	0xFE3C	"EOR"
"syst"	944	"DSN-5553"	275	-470	943	945	949	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	300	300	335	335	-1	-1	-1	-1	25	25	25	25	0	0	0	0	2	223	-1	0	35	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	0	0	""	0	0	-1	0	0	0x4295	"EOR"
"syst"	945	"Duios"	286	-499	937	938	944	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	769	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	300	322	335	335	-1	-1	-1	-1	30	30	20	20	0	0	0	0	4	223	-1	0	30	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	0	0	""	0	0	-1	0	0	0x56D8	"EOR"
"syst"	946	"Kelmaon"	-165	-879	754	776	798	799	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	697	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	313	313	313	313	-1	-1	-1	-1	20	10	40	30	0	0	0	0	1	-1	-1	0	24	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	0	0	"b138"	0	0	-1	0	0	0xB1E8	"EOR"
"syst"	947	"DSN-2131"	156	-1122	843	848	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	299	299	300	302	-1	-1	-1	-1	30	30	25	15	0	0	0	0	2	-1	-1	9	20	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	0	0	"b143"	0	0	-1	0	0	0x29CE	"EOR"
"syst"	948	"Malago"	225	-505	715	949	952	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	742	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	335	335	300	300	-1	-1	-1	-1	25	25	25	25	0	0	0	0	4	223	-1	0	60	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	0	0	""	0	0	-1	0	0	0xAF1E	"EOR"
"syst"	949	"Unobot"	239	-470	944	948	950	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	770	771	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	300	322	335	335	-1	-1	-1	-1	25	25	25	25	0	0	0	0	3	223	-1	0	75	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	0	0	""	0	0	-1	0	0	0xED18	"EOR"
"syst"	950	"DSN-4496"	213	-444	949	951	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	335	335	300	300	-1	-1	-1	-1	30	30	20	20	0	0	0	0	2	223	-1	2	50	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	0	0	""	0	0	-1	0	0	0xCF64	"EOR"
"syst"	951	"Bakoom"	185	-464	950	953	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	745	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	335	300	322	322	-1	-1	-1	-1	30	25	20	25	0	0	0	0	4	223	-1	0	60	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	0	0	""	0	0	-1	0	0	0xAEFA	"EOR"
"syst"	952	"Mavs"	193	-494	714	948	954	703	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	744	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	335	335	300	300	-1	-1	-1	-1	35	35	15	15	0	0	0	0	5	226	-1	0	85	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	0	0	""	0	0	-1	0	0	0xABAD	"EOR"
"syst"	953	"DSN-5651"	148	-439	951	954	955	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	335	335	300	300	-1	-1	-1	-1	25	25	25	25	0	0	0	0	2	223	-1	2	55	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	0	0	""	0	0	-1	0	0	0x2B68	"EOR"
"syst"	954	"DSN-4611"	154	-474	952	953	955	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	335	335	300	300	-1	-1	-1	-1	25	25	25	25	0	0	0	0	3	223	-1	0	75	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	0	0	""	0	0	-1	0	0	0xC8DD	"EOR"
"syst"	955	"Akrayhek"	116	-452	953	954	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	740	741	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	335	300	322	322	-1	-1	-1	-1	30	20	25	25	0	0	0	0	6	223	-1	0	90	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	0	0	""	0	0	-1	0	0	0x5AFC	"EOR"
"syst"	956	"DSN-6253"	156	-516	703	704	714	958	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	773	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0	-1	-1	0	85	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	0	0	"b153"	0	0	-1	0	0	0x5F59	"EOR"
"syst"	957	"Kirrim"	-65	-956	805	821	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	739	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	300	300	303	315	-1	-1	-1	-1	10	10	65	15	0	0	0	0	6	198	-1	0	40	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	0	0	"b147"	0	0	-1	0	0	0xE632	"EOR"
"syst"	958	"DSN-463"	131	-507	702	778	956	959	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0	-1	-1	0	125	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	0	0	"b155"	0	0	-1	0	0	0x0413	"EOR"
"syst"	959	"DSN-7887"	88	-497	700	958	960	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0	-1	-1	0	100	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	0	0	"b155"	0	0	-1	0	0	0x8701	"EOR"
"syst"	960	"DSN-5495"	81	-461	959	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	774	775	776	777	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0	-1	-1	0	149	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	0	0	"b155"	0	0	-1	0	0	0x8909	"EOR"
