"Format"	"EVNEW text 1.0.1"
"Created by"	"EVNEW Public Beta 1.0.2"
"Number of resources"	1719

"Resource Type"	"ID"	"Name"	"Text"	"Graphics"	"Movie File"	"Flags"	"End-of-resource"
"desc"	9023	""	"Admiral Tzu receives your report with displeasure, but eventually accepts that this is the only hope for the people of Huron. \qI will order the captains of all available UE craft to meet in the bar as soon as possible, <PN>. I trust that you will be there.\q"	-1	""	0x0000	"EOR"
"desc"	9024	""	"Strangely, Admiral Tzu is nowhere to be seen on Troub. Then Admiral McPherson emerges from the crowds to greet you. \q<PN>, Admiral Tzu's destroyer was lost in the battle, and he went down with his ship. At least he has already been avenged.\q After a moment's silence, a woman comes up to join you, Admiral McPherson introduces the leader of the Huron rebels, \q<PN>, though you have been working for the UE Government through all this, still the people of Huron owe you a great debt. I hope 2 million credits will somehow make recompense, and please know that you will always be welcome on the free world of Huron.\q"	-1	""	0x0000	"EOR"
"desc"	9025	""	"An Emalgha council member greets you on landing. \qYou have earned our thanks, human. You may have saved Emalghia this day.\q"	-1	""	0x0000	"EOR"
"desc"	9026	""	"The AlRelDep Minister takes your claim much more seriously and promises to present your message to Parliament. \qWe will probably decide to send a message in response to this; and there's only one captain who we can be sure can make the journey.\q"	-1	""	0x0000	"EOR"
"desc"	9027	""	"The ambassador is welcomed by a large committee of members of the council of Emalghion. He thanks you and bids you farewell, having paid you 50,000 credits."	-1	""	0x0000	"EOR"
"desc"	9028	""	"While the battle raged in space, Emalgha freighters carrying marines have assaulted Ekiup station, which has now been captured. The Voinian crew has mostly been killed, those few that surrendered are being disarmed and shuttled to the surface. You meet the Emalgha commander-in-chief, who congratulates you on the victory. \qI have to ensure that the station is secure, <PN>. I shall meet you in the bar in an hour or two.\q"	-1	""	0x0000	"EOR"
"desc"	9029	""	"Celebrations of the victory are already in progress when you arrive at Outpost Alpha. You manage to find out that Voinian forces made a weak counter-thrust, but were repelled, and have fallen back to a new frontier. The Emalgha are still holding Ekiup station, and keeping the planet below under threat. The defenders of Avann outpost were more stubborn, however, and destroyed their station rather than let it be captured. Plans are being made as to how to follow up on these successes."	-1	""	0x0000	"EOR"
"desc"	9030	""	"Your ship lies silently in the deserts of Krotun, transmitting the recognition signal for the local resistance group. After some hours a group arrive, suited to protect them from the conditions. You let them aboard.\n\nThe leader, who introduces herself as Erien, explains that the group escaped the slave teams some time ago, and now barely manages to exist by raiding the Voinians. Hope lights up their faces when you tell them of your and Biene's plans, and they tell you they will set about organising a revolt immediately. Now you must consider where you can find the troops you will need to seize Gualon station."	-1	""	0x0000	"EOR"
"desc"	9032	""	"You are greeted with cheers on, or rather inside, Krotun, and are hailed as champion of the free people of the galaxy.\n\nCongratulations, <PN>. Due to your efforts the Voinian Empire's collapse has begun. You have completed one of Override's central objectives. Now you can but wonder what will become of the fragile alliance that has sprung up against the mutual enemy."	-1	""	0x0000	"EOR"
"desc"	9033	""	"Chief of staff Admiral McPherson greets your report with ill-humour, \qCommander you are the most insubordinate, unreliable, dangerously brilliant officer under my command. For that reason you will be promoted to Admiral in command of the forces around our new Outpost Sigma.\q D'Erlon staggers back in surprise as the Admiral turns to you. \qAs for you, <PN>, I can only offer you the thanks of the UE government this time - we do have a budget. May I suggest the two of you should celebrate?\q"	-1	""	0x0000	"EOR"
"desc"	9034	""	"You are met on Pax by your contact, who hands you the agreed sum. \qI have informed the other branches of the Voinian military of what you have done. They may offer you some missions if you go to Voinian space. The intelligence branch has also arranged for Voinian Heavy Fighters to be available for you to purchase.\q"	-1	""	0x0000	"EOR"
"desc"	9035	""	"Imir greets your news with delight. \qExcellent. A delegation shall be sent to Earth immediately. I thank you on behalf of all Miranu for helping us in this.\q She hands you a credstick which reads 50,000 credits.\n\n\qBy the way, <PN>, may I recommend you pay a visit to the world of Blaga. Other elements of our co-operative may have work for someone of your resources.\q"	-1	""	0x0000	"EOR"
"desc"	9036	""	"The bartender hands you a message that was left for you. It informs you that you have been made a member of the Miranu Trading Conglomerate, and that missions will now be available to you from mission computers in southern Miranu space. It also includes your payment of 50,000 credits for the delivery."	-1	""	0x0000	"EOR"
"desc"	9037	""	"\qWell done, <PN>. You're an even better pilot than I suspected. Here.\q He hands you a badge which bears the symbol of the Zachit, its only gesture towards any kind of uniform. \qWelcome to the Zachit.\q"	-1	""	0x0000	"EOR"
"desc"	9038	""	"You are rewarded handsomely for your defence of <RST>, to the tune of 250,000 credits."	-1	""	0x0000	"EOR"
"desc"	9039	""	"\qThank you for your help, <PN>,\q says the leader of the convoy. \qHere is your pay.\q He hands you a credstick with a nice fat balance of 100,000."	-1	""	0x0000	"EOR"
"desc"	9040	""	"Another officer of the Voinian military greets you at the Ylynn outpost. \qWell done, human. The Voinian Military are pleased with your performance.\q You are handed payment of 150,000 credits. \qAdditionally, it has been decided that you shall be granted access to purchase Frigates, and lower level military technology.\q"	-1	""	0x0000	"EOR"
"desc"	9041	""	"You are paid 150,000 credits for your part in defending the outpost."	-1	""	0x0000	"EOR"
"desc"	9042	""	"A group of Voinian officers studies your report at length before debriefing you. \qIt seems the Emalgha system's own defences are respectably strong. However we believe we have discovered one or two weaknesses. Report to the mess for your next mission soon.\q"	-1	""	0x0000	"EOR"
"desc"	9043	""	"You are informed on return to Denlon that the first reports from the probe have been received. You will be contacted in the bar if there is another mission for you."	-1	""	0x0000	"EOR"
"desc"	9044	""	"You are greeted on return to Denlon by a high-ranking Voinian who murmurs hideously as he speaks. \qThe operation was a success, the Emalgha mining facilities at Kelmaon have been utterly destroyed. Human, you have proved yourself a trustworthy servant of the Voinian Empire, we have decided to give you access to purchase all Voinian military technology, including the mighty Voinian Cruisers themselves!\q"	-1	""	0x0000	"EOR"
"desc"	9045	""	"You join other surviving Zacha in the bar, awaiting news, good or bad, of your fellows. Time passes and you begin to realise just how many friends have been lost today. \qWe can't take casualties like this much longer,\q mutters Miriida, a Deadly pilot from a distant world beyond the Crescent. \qWe may not have to,\q a new voice intrudes. You see Verane, the ex-Azdgari who is the unofficial leader of the Zacha, enter the bar. \qMeet back here in one hour; we will soon have a new weapon against the renegades.\q"	-1	""	0x0000	"EOR"
"desc"	9046	""	"Verane greets the report of the Gunship's performance with a toothy grin: \qNow we can begin planning our own move against the renegade scum. The Gunships will be kept in reserve for the moment.\q He strides off, and you can almost hear plans whirring in his head. You head off to celebrate the new ship's successful showing."	-1	""	0x0000	"EOR"
"desc"	9047	""	"You are met at the outpost by many Zacha, including Miriida, Yjdo, Cho-na, Gererer and Verane himself. \qWell done, <PN>. Now we must await the success or failure of this gambit.\q"	-1	""	0x0000	"EOR"
"desc"	9048	""	"You see many Zacha wearing forlorn faces as you return to the outpost, and soon discover that Miriida's Gunship was lost in the fighting. You are disturbed by the sudden death of the mysterious, confident alien from beyond the Crescent. Verane is still jubilant at the success of his plan. \qNow for our real offensive!\q his eyes glow in triumph."	-1	""	0x0000	"EOR"
"desc"	9049	""	"You gather once more in the bar as Verane plays a recording of the Rock's destruction. A silvery-blue beam fires from Verane's Gunship, draining power from the Rock's deflectors. Soon the inevitable collision occurs in the dense belt, and another large asteroid smashes into the hollow Rock, shattering the renegade base. You applaud the success of Verane's master plan, and accept your bonus gratefully, but still find yourself worrying - there are still more renegades in the North Tip, and the Zachit are now weakened. Beyond today's victory the future looks ever more dangerous."	-1	""	0x0000	"EOR"
"desc"	9050	""	"The helian captain thanks you for the escort, and pays you the 25,000 credits as promised."	-1	""	0x0000	"EOR"
"desc"	9051	""	"You release the Fuzzes from your cargo hold and watch as they roll out across the desert plains, long fur blowing about in the wind."	-1	""	0x0000	"EOR"
"desc"	9052	""	"Your friend, whose name you have discovered is Melvin, is still gazing dreamily out at the mountains when you arrive. His eyes get that visionary look again when you give him the message. \qIf you'd care to help some more with the operation, <PN>, my contact on Mira may need some help ironing out problems with delivery schedules.\q"	-1	""	0x0000	"EOR"
"desc"	9053	""	"A militia officer thanks you for your help and pays you 200,000 credits."	-1	""	0x0000	"EOR"
"desc"	9054	""	"\qMarvellous work,\q rhapsodises your Azdgari contact, Iathan, as you exchange cargo for cash. He seems to have landed on his feet, 'acquiring' a new Arada on Kayia which is now being upgraded. \qI have arranged for Azdaras to be available for you to purchase at our shipyards by the way. If you wish to aid us further you should go to Muid, where our cadets begin their training.\q Iathan smiles with merciless cheerfulness, \qIt is the Azdgari way to spread our trust freely - but those who betray us never prosper.\q"	-1	""	0x0000	"EOR"
"desc"	9055	""	"Your shipment is received by a gleeful scientist. \qGreetings, <PN>, I'm Nathis - head of research at Station Pybin and … thank you so much for this shipment - an Igadzra sensor array … what a joy!\q He coughs a little and seems to calm down. \qMy apologies, I've been anticipating this delivery for some time. Meet me in the bar in an hour and I'll explain more.\q"	-1	""	0x0000	"EOR"
"desc"	9056	""	"You are met back on <RST> by a retinue of relieved Miranu scientists, who immediately grab your sensor data from the trip and take it away to pore over."	-1	""	0x0000	"EOR"
"desc"	9057	""	"You report to Nathis on your trip to <DST> and hand over the soil sample for analysis. Nathis seems a little disappointed that you could only reach the fringes of the nebula, and heads off to work on the device some more."	-1	""	0x0000	"EOR"
"desc"	9058	""	"\qThanks for dealing with those renegades for us, <PN>, they might definitely have been a distraction from getting the device finished. Now we'd like you to explore the rest of the nebula. Wait in the bar, we should soon have completed the final touches on the NPD.\q"	-1	""	0x0000	"EOR"
"desc"	9059	""	"Two grumbling scientists are sent off to analyse your sample, while you and the rest of the research team head for the bar to celebrate the success of the project."	-1	""	0x0000	"EOR"
"desc"	9060	""	"Nathis and the other scientists congratulate you on succeeding in defeating such a powerful warship single-handed. They are all busy packing up the most vital items from the base, for, as Nathis explains: \qWe cannot risk staying here any longer - more Igadzra vessels might arrive at any moment.\q"	-1	""	0x0000	"EOR"
"desc"	9061	""	"You return to <RST> and hand over the sensor readings from your trip in exchange for enough credits to buy a small moon.\n\nCongratulations, <PN>. You have completed one of Override's central objectives - to explore the Ji and Proxima nebulae. Now you can but wonder just what secrets lurk in the depths of these mysterious spacial phenomena."	-1	""	0x0000	"EOR"
"desc"	9062	""	"You and the rest of <SN> land safely at <RST> after your long journey, hoping for a chance for some rest. Your hopes are dashed when a beribboned Azdgari officer comes up. \qYou must be <SN> - excellent, the final squadron, now we can put our plan into action. Squadron leader … a human, how odd … be in the bar in half an hour to receive your orders.\q"	-1	""	0x0000	"EOR"
"desc"	9063	""	"One of the cadets shows you sensor readings which show a large number of renegade vessels heading for the Hizdriar system - probably a major raid. You decide to return to Garit straight away to report this."	-1	""	0x0000	"EOR"
"desc"	9064	""	"The grateful colony leaders shower you with enough gifts to make a nice little bonus for you and the other squadron members."	-1	""	0x0000	"EOR"
"desc"	9065	""	"You are paid 200,000 credits for your part in the success of the raid."	-1	""	0x0000	"EOR"
"desc"	9066	""	"You are paid 250,000 credits for your part in the success of the raid."	-1	""	0x0000	"EOR"
"desc"	9067	""	"\qClearly our sources are deluded!\q seethes the Voinian commander when he has heard your report. \qStill, we shall not let this stop us from crushing the human scum! I will have another mission for you soon.\q"	-1	""	0x0000	"EOR"
"desc"	9068	""	"You pass Snalis' message on to the Medical Director's secretary, who informs you that there may yet be more missions for you to assist with in this matter."	-1	""	0x0000	"EOR"
"desc"	9069	""	"Your Igadzra contact meets you at the spaceport, though come to think of it you can't be sure it's the same one beneath the uniform. \qYou have done well, <PN>. We have sent the required goods to Himgro.\q"	-1	""	0x0000	"EOR"
"desc"	9070	""	"As he disembarks from the <PSN>, Snalis turns and hands you a credstick worth half a million credits. \qA token of gratitude,\q he says, \qfrom both the Miranu and United Earth governments.\q"	-1	""	0x0000	"EOR"
"desc"	9071	""	"The provisional governors of <RST> thank you for your aid in defence of their planet."	-1	""	0x0000	"EOR"
"desc"	9072	""	"You return to a hero's welcome on <RST>'s surface. Newly composed victory songs are sung in your honour, and the commander offers his personal thanks. \qNever have I seen such courage in the face of annihilation. Truly today we were lucky to have such a defender. By the way,\q he adds, adopting a very secretive tone of voice, \qour leaders are said to be looking for skilled mercenaries with your kind of talents. I suggest you pay a visit to Zidagar.\q"	-1	""	0x0000	"EOR"
"desc"	9073	""	"The Voinian admiral sighs with half-hearted cheerfulness to cover his anxiety as he conducts the debriefing of the survivors of the raid. \qThis attack may have seemed serious, but our intelligence indicates this was a desperate effort by the humans. Their fleet is crumbling and we shall crush them soon!\q"	-1	""	0x0000	"EOR"
"desc"	9074	""	"For once Commander Eniret spends no time on congratulations on your return, but calls an immediate meeting of squadron leaders. \qSquadron Leader <PN>, you are to downgrade to an Arada, or something similar, as you will be required to transport supplies to our new base.\q The other squadron leaders rock slightly with amusement that the human should have to give up his Azdara. Eniret then adds, \qOther squadron leaders are to do the same. Return here to collect your cargo as soon as possible.\q"	-1	""	0x0000	"EOR"
"desc"	9075	""	"\qThank you for your help, <PN>,\q says the leader of the convoy. \qHere is your pay.\q He hands you a credstick with a nice fat balance of 150,000."	-1	""	0x0000	"EOR"
"desc"	9076	""	"A Zachit staff officer hands you your well-earned pay."	-1	""	0x0000	"EOR"
"desc"	9077	""	"You return to the bar along with numerous other pilots, all breathing sighs of relief."	-1	""	0x0000	"EOR"
"desc"	9078	""	"You are received with cheers back at the base, and Firebird's name is removed from the pot for the next few draws."	-1	""	0x0000	"EOR"
"desc"	9079	""	"The quartermaster thanks you for your help: \qIn a few decades time there'll be some Azdgari very grateful that that stash is there.\q"	-1	""	0x0000	"EOR"
"desc"	9080	""	"You are congratulated by everyone in the base at your success. Another dent in the Zidagar's armour."	-1	""	0x0000	"EOR"
"desc"	9081	""	"The crews of the other ships all thank you, and conceal their ships amidst the world's rocky surface."	-1	""	0x0000	"EOR"
"desc"	9082	""	"The exhausted victors return to base triumphant, barely. \qThis has only given us a little more time,\q Eniret makes clear. \qThose were but the ships that could be mobilised upon an instant. A fleet three times as large will be here soon. We must not be.\q"	-1	""	0x0000	"EOR"
"desc"	9083	""	"You are congratulated on your part in the defence, and paid 150,000 credits."	-1	""	0x0000	"EOR"
"desc"	9084	""	"The hulking Voinian commander, clearly in a high position in the Voinian Grand Military Arm, greets your news with an enthusiastic low chuckle. \qThe humans are indeed ripe for the slaughter!\q"	-1	""	0x0000	"EOR"
"desc"	9085	""	"After dealing with the numerous defenders, the largest ships of the fleet bombarded the planet's surface, eliminating all signs of human inhabitation. Despite the large fleet that had gathered to protect it, the pastoral world was unprepared for such an assault. You wonder if the cost was truly worth it, however. \qThis is only the beginning!\q the Voinian commander proclaims. \qA project is under way which will leave all human space looking like Verril Prime.\q Your attention is aroused. \qOf course, the project is too important for a human to be involved.\q Bloody Voinians, you think."	-1	""	0x0000	"EOR"
"desc"	9086	""	"<RST>'s quartermaster looks at the note and shakes his head. You steel yourself to give Mirrifo the disappointing news."	-1	""	0x0000	"EOR"
"desc"	9087	""	"As soon as you land, Mirrifo, who has made his own way to <RST>, sets about examining the recording of the shield generator's performance. He mutters to himself in an odd form of note-taking as he flicks through various graphs and charts. Finally he turns back to you. \qThere was a slight improvement, as you must have noticed, but it was little better than an ordinary enhanced generator. We may need a few extra ingredients. I need to think over this, but I shall contact you again soon. Please keep the generator!\q"	-1	""	0x0000	"EOR"
"desc"	9088	""	"The cargo of precious crystals is unloaded with the greatest care, and hurried away to be installed."	-1	""	0x0000	"EOR"
"desc"	9089	""	"The news of the <SN>'s destruction shocks the entire moon, until someone does a simple diagnostic on a duplicate version which reveals the problem. \qEasily overlooked,\q mutters Mirrifo, and his team begin redesigning the generator."	-1	""	0x0000	"EOR"
"desc"	9090	""	"The craftsmen and ship-builders of all three moons are waiting for news of the mission's success. Now they go into action, building dozens of new vessels incorporating the enhanced shield generators."	-1	""	0x0000	"EOR"
"desc"	9091	""	"That was one of the most spectacular battles you have been through - warships brought down by determined and near-invincible Azdgari ships. At the height of the conflict two Aradas managed to seize a Zidara, and then powered its phased beam with their enhanced shield generators. The overload destroyed all three vessels, but the initial phase burst vaporised Outpost Terapin.\n\nCongratulations, <PN>. With the enhanced Azdgari fleet, you have completed one of Override's central objectives, the destabilising of the Strand War. Now you can but wonder what effect this tilting of the balance will have."	-1	""	0x0000	"EOR"
"desc"	9092	""	"On landing Presley tells you to wait in the bar while he organises a meeting of the Captains of Freeport."	-1	""	0x0000	"EOR"
"desc"	9093	""	"Back at Freeport, where a fleet is beginning to gather, you receive your 'bounty' for the <SN> and return to the meeting hall. There have been skirmishes with alien vessels, most of which went poorly, and the Captains are reviewing footage of the conflicts. Human ships are shot down almost casually with a volley of yellow energy bolts, strange, glowing missiles blow apart Turncoats, and alien fighters, which appear only as white blurs, easily outmanoeuvre their Krait counterparts. Sobered, you adjourn to the bar."	-1	""	0x0000	"EOR"
"desc"	9094	""	"Despite the desperate bloodiness of the battle, some ships managed to carry some loot away, which is now divided up evenly. No one speaks openly about it, but all are anxiously awaiting the aliens riposte, and are re-arming and readying their ships for their arrival."	-1	""	0x0000	"EOR"
"desc"	9095	""	"There is little sense of celebration at the victory. Casualties are horrendous. Freeport itself has been damaged, some parts of it have had to be evacuated and sealed off, having lost hull integrity. The worst is yet to come - a ship arrives from Gorky, having barely escaped the obliteration of the settlement there. \qThe lion's jaws have snapped shut,\q says Presley. \qWe can only hope he broke some teeth.\q"	-1	""	0x0000	"EOR"
"desc"	9096	""	"The terms of the treaty are simple enough, setting limits for both sides beyond which raiding is prohibited. A costly war is in no one's interest and there has already been enough destruction - but there will surely be strife again in this tumultuous region. Fred hands you a credstick, mumbling something about services rendered - it's certainly the largest payment you've ever had for ferrying passengers. You breathe a sigh of relief: now that alien threats have been dealt with, it is time for the fringes of the Proxima nebula to know fear once more!"	-1	""	0x0000	"EOR"
"desc"	9097	""	"Your payment of 250,000 credits awaits in a hidden account, untraceable to Stellar Corp."	-1	""	0x0000	"EOR"
"desc"	9098	""	"A surprising number of people are waiting for your companion's vessel at <RST>. An anxious crowd gathers to meet him as he emerges. You hear them urgently asking, \qDo you have it?\q to which he nods in assent. Then they look nervously over at you. They go into a huddle, whispering as to what they should do. Finally one head sticks up and says, \qYes, <PN> should be told.\q"	-1	""	0x0000	"EOR"
"desc"	9099	""	"The profits of selling the loot come to a healthy sum once divided up, and the other strikes seem to have been similarly successful. You feel somewhat left out of the plotting and planning you can sense going on around you. Behind the overt violence, there is a much more subtle war of minds being waged between the Zachit and a small, if influential, group of renegades."	-1	""	0x0000	"EOR"
"desc"	9100	""	"Much of the station's public areas seem deserted, as various captains privately discuss whether Zacha Verane has truly fallen to their gambit. The logical target for a base on F-7136 would be New Mira, so the Zachit should either hit the supposed base in force, or move their bulk of their ships to protect the North Tip's capital."	-1	""	0x0000	"EOR"
"desc"	9101	""	"And so the grand plan of the renegades has come, if not to nought, then not to the number they intended. Outpost Zachit was destroyed, but almost accidentally, after a collision destabilised it and sent it crashing into the pock-marked surface of the planet below. With heavy losses all round, you saw only one or two renegade ships limping away from the confrontation and the Zachit's hoard of Gunships has taken a dent, both sides plans have gone astray - the Zachit will have great difficulty continuing their operations at the same level, but the architects of their fate will not be able to take advantage of that fact. There is a power vacuum in the North Tip, and you doubt it will be long before it is filled."	-1	""	0x0000	"EOR"
"desc"	9102	""	"The <SN> comes safely down to land, and the station crew, backed by melodramatic music, rush to salute their new commander, and hear his arrival speech."	-1	""	0x0000	"EOR"
"desc"	9103	""	"The renegades driven off, Sassone is now free to finish his speech: \q… 'to blow out a candle, usually' …\q There is tumultuous applause, and Sassone officially takes up residence as station commander."	-1	""	0x0000	"EOR"
"desc"	9104	""	"You return to <RST> to find a station transformed by its new commander. The crew are filled with confidence and excitement - Sassone, you think, must have a plan."	-1	""	0x0000	"EOR"
"desc"	9105	""	"As you arrive at the outpost, the renegade vessel is being towed in to dock, and a group of engineers begin to work on it."	-1	""	0x0000	"EOR"
"desc"	9106	""	"Celebrations are underway on <RST>, and you wonder at the Zidagar ability to appreciate the most minor victory. Sassone, however, informs you that it was more than this. \qI had the arada you disabled towed to the system where you destroyed the raiders. When the Azdgari investigate the disappearance of their fleet they will find only wreckage, and a crippled renegade ship whose hull bears marks of having been fired on by Azdgari weapons. This should lead them to suspect the renegades of attacking their ships, and they will go with all speed to take their revenge!\q"	-1	""	0x0000	"EOR"
"desc"	9107	""	"You report to Sassone the total success of his scheme, he waves his hand dismissively. \qIt was your ship and your skill that ensured the plan went smoothly, and I was careful to make that clear in my report. I have received a promotion, placing me in command of all Zidagar forces along the Crescent's rim, and High Command has also granted you a freelance commission, and access to Zidagar military technology. Congratulations, <PN>.\q"	-1	""	0x0000	"EOR"
"desc"	9108	""	"You are paid 150,000 credits for services to the Zidagar people."	-1	""	0x0000	"EOR"
"desc"	9109	""	"You are paid 250,000 credits for services to the Zidagar people."	-1	""	0x0000	"EOR"
"desc"	9110	""	"You hand the sensor readings from your trip personally to the station commander, who takes them away for analysis."	-1	""	0x0000	"EOR"
"desc"	9111	""	"The admiral does not seem overtly disturbed by your report, but in his eyes you can see that he is shocked to the core by the news. \qWe have dealt with worse threats than this before. Don't stray far, <PN>, we will contact you again soon.\q Returning again to the <PSN>, you realise that, while you were at Station Hesap, some bored engineer must have done some work on your ship. Various items seem to have been miniaturised and modified, giving you tons more space to work with!"	-1	""	0x0000	"EOR"
"desc"	9112	""	"On arrival at <RST> you are greeted and congratulated by the commander and Admiral Nisha, who has travelled here to oversee things more directly. \qGood work, <PN>. The Igadzra have only a handful of ships armed with those beams - not enough to make any significant difference.\q"	-1	""	0x0000	"EOR"
"desc"	9113	""	"Admiral Nisha takes the opportunity to make a speech regarding the victory: \qAnd so we have weathered yet another crisis - and let this remind us of the resilience of this great Strand. One moment it would seem that our foes have an insurmountable advantage, the next we have turned the tables and struck a blow which will sap the morale of our enemies.\q"	-1	""	0x0000	"EOR"
"desc"	9114	""	"\qIt is generally accepted that the Zidagar are now in the most prosperous era we have experienced for some time. We are holding back our enemies comfortably, and thanks to our relationship with the Miranu, the inner worlds enjoy peace and prosperity. The time has come to make use of our advantages, and take the initiative in the war!\q He goes on to, with Sassone's help, describe the outlines of various suggested plans, all in such technical strategic jargon that it goes right past you. You are given to understand that your help will be required for special operations and as part of a reserve should the fleet become stretched."	-1	""	0x0000	"EOR"
"desc"	9115	""	"The local military commander, a tragically harried-looking individual, thanks you for your help and asks you to wait while the cargo is readied for transportation."	-1	""	0x0000	"EOR"
"desc"	9116	""	"Having arrived, at <RST> you are informed that Admirals Nisha and Sassone are in the midst of top secret planning, now that they are directing operations from here. They will find you when you are needed again."	-1	""	0x0000	"EOR"
"desc"	9117	""	"On receipt of your good news, Nisha and Sassone go through a long and farcical display of complimenting each other on their achievements, each trying to prove the other responsible for the success. Finally Nisha trumps with, \qAh, but the next stage of our plan is your brain-child alone, my dear Sassone. The keystone which will finally set our foolish foes to fanatically fighting one another.\q Wincing at the alliteration, Sassone accepts defeat."	-1	""	0x0000	"EOR"
"desc"	9118	""	"As you swoop low over the surface of <RST>, you look on in disbelief as you see the speed at which the toxic cloud, released by the <SN>, spreads and grows. You see a few Azdgari vessels taking off from their base, narrowly escaping one of the horrors which technology brings to the Strand War."	-1	""	0x0000	"EOR"
"desc"	9119	""	"While you have been dealing with the Azdgari, Nisha has been planning another offensive. \qWe must retain what initiative we have. The Azdgari may have cottoned on to our plans but who knows what move the Igadzra will make. This is far from over yet.\q"	-1	""	0x0000	"EOR"
"desc"	9120	""	"As Sassone walks towards you, you realise with horror that he means to end this bloody saga with a final pithy remark, but it is too late to stop him. \qWell, <PN>, this has all taught me one thing: never try the same trick twice.\q Nisha chortles, and you try to restrain yourself.\n\nCongratulations, <PN>. With your help the Zidagar have maintained and consolidated their position as the ascendant Strand. You have completed one of Override's central objectives, the destabilising of the Strand War. Now you can but wonder what effect this tilting of the balance will have."	-1	""	0x0000	"EOR"
"desc"	9121	""	"On your return to <RST> you are escorted by armed guards to a dark room where you are interrogated at length about your trip by an unseen figure. Finally you are released back into blinding light, your credit account that much healthier."	-1	""	0x0000	"EOR"
"desc"	9122	""	"On your return to <RST> you are escorted by armed guards to a dark room where you are again interrogated at length by the same disembodied voice. This time, before it is finished, it adds; \qYou are to report to Igadzra, <PN>. Medley there will have more work for you.\q"	-1	""	0x0000	"EOR"
"desc"	9123	""	"You hand sensor readings of your battle over to station personnel, who begin thoroughly reviewing them."	-1	""	0x0000	"EOR"
"desc"	9124	""	"Medley congratulates you on your victory, but informs you that any decision regarding the Plasma Siphon is still pending. \qOnly a few of our foes have seen it and lived. Perhaps we will keep it in reserve and allow rumours about it to spread.\q On a more personal note you are given various papers which will mark you as an 'honorary Igadzra'. These will also allow you access to Igazra class warships - \qThough we leave it to you to find the money.\q"	-1	""	0x0000	"EOR"
"desc"	9125	""	"In gratitude for your aid to the Igadzra, you are paid 150,000 credits."	-1	""	0x0000	"EOR"
"desc"	9126	""	"In gratitude for your aid to the Igadzra, you are paid 250,000 credits."	-1	""	0x0000	"EOR"
"desc"	9127	""	"\qThank you for your help, <PN>,\q says the leader of the convoy. \qHere is your pay.\q He hands you a credstick with a nice fat balance of 150,000."	-1	""	0x0000	"EOR"
"desc"	9128	""	"\qGood work, <PN>,\q the commander congratulates you on your return. \qPerhaps you humans have more to you than just some funny new ideas.\q"	-1	""	0x0000	"EOR"
"desc"	9129	""	"Back at Station Raelion, no explanation of your strange mission awaits you. The puppetmasters are remaining very much in the background."	-1	""	0x0000	"EOR"
"desc"	9130	""	"During your absence, two important guests have arrived at <RST>. You recognise one as Medley, when they come to greet you, and you are sure you have seen the second before. \q<PN>,\q says Medley, \qallow me to introduce my superior.\q Now you realise where you know the other from, he was your mysterious mentor when you first signed on for the Igadzra - but surely he was removed from his position. \qGreetings, <PN>,\q he says. \qJoin us in the bar and all will be explained. You may call me Accompaniment.\q"	-1	""	0x0000	"EOR"
"desc"	9131	""	"Medley and Accompaniment meet you at <RST>. \qThe other Strands are in a panic,\q Medley informs you. \qThe Azdgari are preparing a retreat to the North Tip. The Zidagar are mobilising for a desperate offensive. We must press our advantage!\q"	-1	""	0x0000	"EOR"
"desc"	9132	""	"You report back with your success to Medley and Accompaniment, and ask them where they plan to strike next with their world-destroying weapon. At this they both burst out laughing, almost falling over as they howl in hysterics. You make your collective way to the bar, their hilarity gradually subsiding."	-1	""	0x0000	"EOR"
"desc"	9133	""	"Medley and Accompaniment, great spy-masters that they are, are still in hysterics, but manage between guffaws to thank you and reward you handsomely for your aid to the Igadzra, however misguided and unwitting.\n\nCongratulations, <PN>. Thanks to you the Igadzra's plots have succeeded once more, as they continue to deceive the other Strands as to their strength. You have completed one of Override's central objectives, the destabilising of the Strand War. Now you can but wonder what effect this tilting of the balance will have."	-1	""	0x0000	"EOR"
"desc"	9800	""	"\qWell, in that case we have nothing more to discuss with one another.\q"	-1	""	0x0000	"EOR"
"desc"	9900	""	"Admiral McPherson greets you in the Knox bar with a regretful expression and a glass of Saalian brandy held out in commiseration. \qOur great hopes have turned to disaster, <PN>. The defector has been killed, and the Voinian fleet which destroyed his shuttle jumped to Valos, where they managed to reduce Paaren station almost to the same state it was in before the rebuilding began.\q He shrugs his shoulders in a disheartened way. \qI'm sorry all your efforts should come to nothing, <PN>.\q"	-1	""	0x0000	"EOR"
"desc"	9901	""	"On Knox Admiral McPherson commiserates with you. \qAt least this Nadir will never be able to use this design against us. Take comfort in that.\q"	-1	""	0x0000	"EOR"
"desc"	9902	""	"You return downcast to the bar. After a few minutes you hear an announcement from Commander Eniret: \qI regret to announce that base security has been compromised. Expect a Zidagar attack imminently. Evacuation is now being organised.\q"	-1	""	0x0000	"EOR"
"desc"	10000	"Bars: Earth"	"This bar is part of a museum detailing the history of interstellar travel - from the very first steps of Emil Mannering on First Centauri to the first terrifying encounter of human ships with the Voinians."	-1	""	0x0000	"EOR"
"desc"	10002	"Pax"	"The Pax spaceport bar is an extremely uncomfortable place. There is a palpable tension between the humans and Voinians here - a fight could break out at any instant."	-1	""	0x0000	"EOR"
